AED,AFN,ALL,AMD,ANG,AOA,ARS,AUD,AWG,AZN,BAM,BBD,BDT,BGN,BHD,BIF,BMD,BND,BOB,BRL,BSD,BTC,BTN,BWP,BYN,BZD,CAD,CDF,CHF,CLF,CLP,CNH,CNY,COP,CRC,CUC,CUP,CVE,CZK,DJF,DKK,DOP,DZD,EGP,ERN,ETB,EUR,FJD,FKP,GBP,GEL,GGP,GHS,GIP,GMD,GNF,GTQ,GYD,HKD,HNL,HRK,HTG,HUF,IDR,ILS,IMP,INR,IQD,IRR,ISK,JEP,JMD,JOD,JPY,KES,KGS,KHR,KMF,KPW,KRW,KWD,KYD,KZT,LAK,LBP,LKR,LRD,LSL,LYD,MAD,MDL,MGA,MKD,MMK,MNT,MOP,MRO,MRU,MUR,MVR,MWK,MXN,MYR,MZN,NAD,NGN,NIO,NOK,NPR,NZD,OMR,PAB,PEN,PGK,PHP,PKR,PLN,PYG,QAR,RON,RSD,RUB,RWF,SAR,SBD,SCR,SDG,SEK,SGD,SHP,SLL,SOS,SRD,SSP,STD,STN,SVC,SYP,SZL,THB,TJS,TMT,TND,TOP,TRY,TTD,TWD,TZS,UAH,UGX,USD,UYU,UZS,VEF,VES,VND,VUV,WST,XAF,XAG,XAU,XCD,XDR,XOF,XPD,XPF,XPT,YER,ZAR,ZMW,ZWL
3.673281,78.704,109.22,477.313871,1.78813,362.0025,55.303,1.481295,1.8,1.7025,1.761802,2,84.64,1.759967,0.376951,1847.210056,1,1.350659,6.921999,4.1539,1,9.8132371e-05,71.999927,11.09297,2.063779,2.019159,1.32425,1656.85401,0.98016,0.024,719.7,7.176073,7.1689,3426.53808,567.978915,1,25.75,99.3335,23.195444,178.025,6.709872,51.295,119.869073,16.5745,14.999495,29.163031,0.899835,2.182758,0.816013,0.816013,2.945,0.816013,5.464412,0.816013,50.42,9198.263167,7.693211,209.574902,7.84523,24.560646,6.6588,95.514188,296.051702,14267.65,3.51627,0.816013,71.743116,1195.287807,42105,124.822576,0.816013,135.9,0.708488,105.77766667,103.3,69.65295,4093.008089,443.246612,900,1214.315,0.3038,0.834872,387.891915,8741.027231,1518.05,179.69,204.999262,15.323773,1.407606,9.57334,17.916,3732.412311,55.326739,1519.113217,2665.655623,8.093281,357,37.1965,36.146579,15.410001,731.214309,20.006402,4.206189,61.00654,15.323773,306.75,33.582654,9.01073,115.195779,1.569765,0.385015,1,3.381697,3.403645,52.3255,159.55,3.9308,6226.931313,3.640999,4.260401,105.920367,66.336,920.541287,3.75055,8.221401,13.648,45.189807,9.643536,1.389176,0.816013,9300.499973,579.491619,7.458,130.26,21560.79,22.25,8.765959,515.580118,15.329039,30.578,9.71158,3.499986,2.856994,2.318694,5.842146,6.78175,31.406036,2299.2,25.143438,3691.358625,1,36.483208,9391.074206,248487.642241,13209.093981,23215.514428,116.52231,2.646263,590.253039,0.05648133,0.00065304,2.70265,0.728894,590.253039,0.00067417,107.378873,0.00116687,250.349279,15.335556,13.133,322.000001
3.673281,78.704,109.22,477.313871,1.78813,362.0025,55.303,1.481295,1.8,1.7025,1.761802,2,84.64,1.759967,0.376951,1847.210056,1,1.350659,6.921999,4.1539,1,9.8132371e-05,71.999927,11.09297,2.063779,2.019159,1.32425,1656.85401,0.98016,0.024,719.7,7.176073,7.1689,3426.53808,567.978915,1,25.75,99.3335,23.195444,178.025,6.709872,51.295,119.869073,16.5745,14.999495,29.163031,0.899835,2.182758,0.816013,0.816013,2.945,0.816013,5.464412,0.816013,50.42,9198.263167,7.693211,209.574902,7.84523,24.560646,6.6588,95.514188,296.051702,14267.65,3.51627,0.816013,71.743116,1195.287807,42105,124.822576,0.816013,135.9,0.708488,105.77766667,103.3,69.65295,4093.008089,443.246612,900,1214.315,0.3038,0.834872,387.891915,8741.027231,1518.05,179.69,204.999262,15.323773,1.407606,9.57334,17.916,3732.412311,55.326739,1519.113217,2665.655623,8.093281,357,37.1965,36.146579,15.410001,731.214309,20.006402,4.206189,61.00654,15.323773,306.75,33.582654,9.01073,115.195779,1.569765,0.385015,1,3.381697,3.403645,52.3255,159.55,3.9308,6226.931313,3.640999,4.260401,105.920367,66.336,920.541287,3.75055,8.221401,13.648,45.189807,9.643536,1.389176,0.816013,9300.499973,579.491619,7.458,130.26,21560.79,22.25,8.765959,515.580118,15.329039,30.578,9.71158,3.499986,2.856994,2.318694,5.842146,6.78175,31.406036,2299.2,25.143438,3691.358625,1,36.483208,9391.074206,248487.642241,13209.093981,23215.514428,116.52231,2.646263,590.253039,0.05648133,0.00065304,2.70265,0.728894,590.253039,0.00067417,107.378873,0.00116687,250.349279,15.335556,13.133,322.000001
3.673281,78.704,109.43,477.313871,1.78813,362.0025,55.305,1.479041,1.8,1.7025,1.761802,2,84.64,1.761018,0.377004,1847.210056,1,1.350693,6.921999,4.1544,1,9.8636766e-05,71.999927,11.09297,2.063779,2.019159,1.323627,1656.85401,0.980124,0.024,719.7,7.171582,7.1658,3428.418021,567.978915,1,25.75,99.3325,23.208891,178.025,6.713493,51.295,119.76,16.568,14.999495,29.163031,0.900287,2.182758,0.815174,0.815174,2.945,0.815174,5.464412,0.815174,50.42,9198.263167,7.693211,209.574902,7.845011,24.560646,6.6603,95.514188,295.919317,14228.699546,3.5171,0.815174,71.685,1195.287807,42105,124.87436,0.815174,135.9,0.708488,105.751,103.42,69.65295,4093.008089,443.246612,900,1214.66,0.304,0.834872,387.891915,8741.027231,1517.95,179.79,204.999262,15.323773,1.407606,9.57215,17.916,3732.412311,55.357553,1519.113217,2665.655623,8.093281,357,37.1965,36.151327,15.410001,731.210885,20.008552,4.204862,61.06,15.323773,306.75,33.582654,8.99715,115.195779,1.568197,0.38501,1,3.381536,3.403645,52.289167,159.55,3.927854,6226.931313,3.640999,4.261922,106.019975,66.36775,920.541287,3.75055,8.221401,13.67,45.189807,9.633736,1.388277,0.815174,9300.499973,579.491619,7.458,130.26,21560.79,22.25,8.765959,515.740118,15.329039,30.57,9.71158,3.499986,2.856994,2.318694,5.836645,6.78175,31.400069,2298.124809,25.143438,3691.358625,1,36.483208,9391.074206,248487.642241,13209.093981,23225.48351,116.52231,2.646263,590.549693,0.0564176,0.00065311,2.70265,0.728894,590.549693,0.00067281,107.43284,0.00116255,250.349279,15.296053,13.133,322.000001
3.673281,78.704,109.43,477.313871,1.78813,362.0025,55.305,1.479041,1.8,1.7025,1.761802,2,84.64,1.761018,0.377004,1847.210056,1,1.350693,6.921999,4.1544,1,9.8636766e-05,71.999927,11.09297,2.063779,2.019159,1.323627,1656.85401,0.980124,0.024,719.7,7.171582,7.1658,3428.418021,567.978915,1,25.75,99.3325,23.208891,178.025,6.713493,51.295,119.76,16.568,14.999495,29.163031,0.900287,2.182758,0.815174,0.815174,2.945,0.815174,5.464412,0.815174,50.42,9198.263167,7.693211,209.574902,7.845011,24.560646,6.6603,95.514188,295.919317,14228.699546,3.5171,0.815174,71.685,1195.287807,42105,124.87436,0.815174,135.9,0.708488,105.751,103.42,69.65295,4093.008089,443.246612,900,1214.66,0.304,0.834872,387.891915,8741.027231,1517.95,179.79,204.999262,15.323773,1.407606,9.57215,17.916,3732.412311,55.357553,1519.113217,2665.655623,8.093281,357,37.1965,36.151327,15.410001,731.210885,20.008552,4.204862,61.06,15.323773,306.75,33.582654,8.99715,115.195779,1.568197,0.38501,1,3.381536,3.403645,52.289167,159.55,3.927854,6226.931313,3.640999,4.261922,106.019975,66.36775,920.541287,3.75055,8.221401,13.67,45.189807,9.633736,1.388277,0.815174,9300.499973,579.491619,7.458,130.26,21560.79,22.25,8.765959,515.740118,15.329039,30.57,9.71158,3.499986,2.856994,2.318694,5.836645,6.78175,31.400069,2298.124809,25.143438,3691.358625,1,36.483208,9391.074206,248487.642241,13209.093981,23225.48351,116.52231,2.646263,590.549693,0.0564176,0.00065311,2.70265,0.728894,590.549693,0.00067281,107.43284,0.00116255,250.349279,15.296053,13.133,322.000001
3.673158,78.704,109.43,477.313871,1.78813,362.0025,55.308,1.479226,1.8,1.7025,1.761802,2,84.64,1.761341,0.377021,1847.210056,1,1.350702,6.921999,4.1552,1,9.8617828e-05,71.999927,11.09297,2.063779,2.019159,1.32293,1656.85401,0.980442,0.024,719.704619,7.166879,7.161186,3428.065375,567.978915,1,25.75,99.3325,23.21855,178.025,6.713955,51.295,119.893317,16.567,14.999495,29.163031,0.900329,2.182758,0.815961,0.815961,2.945,0.815961,5.464412,0.815961,50.42,9198.263167,7.693211,209.574902,7.84525,24.560646,6.6624,95.514188,295.97,14230.211891,3.517599,0.815961,71.518735,1195.287807,42105,124.900011,0.815961,135.9,0.708488,105.81,103.39,69.65295,4093.008089,443.246612,900,1213.2,0.303737,0.834872,387.891915,8741.027231,1517.95,179.79,204.999262,15.323773,1.407606,9.575607,17.916,3732.412311,55.355776,1519.113217,2665.655623,8.093281,357,37.1965,36.139927,15.410001,731.218385,19.964267,4.204155,61.06,15.323773,306.75,33.582654,8.99337,115.195779,1.569491,0.38496,1,3.38199,3.403645,52.315,159.55,3.927064,6226.931313,3.640999,4.26093,106.087094,66.3867,920.541287,3.75045,8.221401,13.667942,45.189807,9.633571,1.388195,0.815961,9300.499973,579.491619,7.458,130.26,21560.79,22.25,8.765959,515.765118,15.329039,30.57,9.71158,3.499986,2.856994,2.318694,5.823929,6.78175,31.376991,2298.2,25.143438,3691.358625,1,36.483208,9391.074206,248487.642241,13209.093981,23227.102281,116.52231,2.646263,590.577157,0.05637773,0.00065344,2.70265,0.728894,590.577157,0.00067357,107.437837,0.00115943,250.349279,15.259372,13.133,322.000001
3.673158,78.704,109.43,477.313871,1.78813,362.0025,55.308,1.479226,1.8,1.7025,1.761802,2,84.64,1.761341,0.377021,1847.210056,1,1.350702,6.921999,4.1552,1,9.8617828e-05,71.999927,11.09297,2.063779,2.019159,1.32293,1656.85401,0.980442,0.024,719.704619,7.166879,7.161186,3428.065375,567.978915,1,25.75,99.3325,23.21855,178.025,6.713955,51.295,119.893317,16.567,14.999495,29.163031,0.900329,2.182758,0.815961,0.815961,2.945,0.815961,5.464412,0.815961,50.42,9198.263167,7.693211,209.574902,7.84525,24.560646,6.6624,95.514188,295.97,14230.211891,3.517599,0.815961,71.518735,1195.287807,42105,124.900011,0.815961,135.9,0.708488,105.81,103.39,69.65295,4093.008089,443.246612,900,1213.2,0.303737,0.834872,387.891915,8741.027231,1517.95,179.79,204.999262,15.323773,1.407606,9.575607,17.916,3732.412311,55.355776,1519.113217,2665.655623,8.093281,357,37.1965,36.139927,15.410001,731.218385,19.964267,4.204155,61.06,15.323773,306.75,33.582654,8.99337,115.195779,1.569491,0.38496,1,3.38199,3.403645,52.315,159.55,3.927064,6226.931313,3.640999,4.26093,106.087094,66.3867,920.541287,3.75045,8.221401,13.667942,45.189807,9.633571,1.388195,0.815961,9300.499973,579.491619,7.458,130.26,21560.79,22.25,8.765959,515.765118,15.329039,30.57,9.71158,3.499986,2.856994,2.318694,5.823929,6.78175,31.376991,2298.2,25.143438,3691.358625,1,36.483208,9391.074206,248487.642241,13209.093981,23227.102281,116.52231,2.646263,590.577157,0.05637773,0.00065344,2.70265,0.728894,590.577157,0.00067357,107.437837,0.00115943,250.349279,15.259372,13.133,322.000001
3.673158,78.704,109.45,476.087233,1.784985,362.0025,55.308,1.478711,1.8,1.7025,1.760821,2,84.494,1.762353,0.376909,1844.295784,1,1.350688,6.90975,4.15465,1,9.9062427e-05,71.999927,11.061986,2.06669,2.015616,1.323065,1653.964241,0.979957,0.024,721.003263,7.164345,7.16,3436.130936,567.236443,1,25.75,99.3325,23.252177,178.025,6.717713,51.29861,119.878427,16.55,14.999495,29.281153,0.900784,2.182758,0.815026,0.815026,2.945,0.815026,5.4599,0.815026,50.42,9182.221304,7.679752,209.206545,7.84491,24.519135,6.6639,95.344984,296.245263,14252.75,3.52035,0.815026,71.494605,1193.194363,42105,124.939906,0.815026,135.588884,0.708488,105.75231507,103.38,69.65295,4093.008089,443.246612,900,1212.725,0.3038,0.833338,388.36,8741.027231,1511.95,179.76,204.999262,15.258576,1.405682,9.576702,17.799139,3724.884739,55.382822,1519.113217,2665.655623,8.093281,357,37.132,36.19522,15.410001,731.218385,19.983471,4.203007,61.06,15.258576,362.491655,33.524142,9.000425,115.195779,1.569272,0.384948,1,3.382337,3.403645,52.335,159.55,3.938061,6206.400773,3.640999,4.262827,106.086553,66.5547,918.966728,3.750567,8.221401,13.67,45.111066,9.641301,1.388189,0.815026,9300.499973,578.459504,7.458,130.26,21560.79,22.25,8.750119,515.835118,15.259451,30.569,9.690222,3.499986,2.856994,2.318694,5.825999,6.77005,31.364323,2300.3,25.16,3684.903425,1,36.484442,9341.667442,248487.642241,13209.093981,23210.141496,116.52231,2.646263,590.875572,0.05592059,0.00065313,2.70265,0.728894,590.875572,0.0006732,107.492124,0.00115809,250.349279,15.312899,13.084182,322.000001
3.673158,78.704,109.45,476.087233,1.784985,362.0025,55.308,1.478711,1.8,1.7025,1.760821,2,84.494,1.762353,0.376909,1844.295784,1,1.350688,6.90975,4.15465,1,9.9062427e-05,71.999927,11.061986,2.06669,2.015616,1.323065,1653.964241,0.979957,0.024,721.003263,7.164345,7.16,3436.130936,567.236443,1,25.75,99.3325,23.252177,178.025,6.717713,51.29861,119.878427,16.55,14.999495,29.281153,0.900784,2.182758,0.815026,0.815026,2.945,0.815026,5.4599,0.815026,50.42,9182.221304,7.679752,209.206545,7.84491,24.519135,6.6639,95.344984,296.245263,14252.75,3.52035,0.815026,71.494605,1193.194363,42105,124.939906,0.815026,135.588884,0.708488,105.75231507,103.38,69.65295,4093.008089,443.246612,900,1212.725,0.3038,0.833338,388.36,8741.027231,1511.95,179.76,204.999262,15.258576,1.405682,9.576702,17.799139,3724.884739,55.382822,1519.113217,2665.655623,8.093281,357,37.132,36.19522,15.410001,731.218385,19.983471,4.203007,61.06,15.258576,362.491655,33.524142,9.000425,115.195779,1.569272,0.384948,1,3.382337,3.403645,52.335,159.55,3.938061,6206.400773,3.640999,4.262827,106.086553,66.5547,918.966728,3.750567,8.221401,13.67,45.111066,9.641301,1.388189,0.815026,9300.499973,578.459504,7.458,130.26,21560.79,22.25,8.750119,515.835118,15.259451,30.569,9.690222,3.499986,2.856994,2.318694,5.825999,6.77005,31.364323,2300.3,25.16,3684.903425,1,36.484442,9341.667442,248487.642241,13209.093981,23210.141496,116.52231,2.646263,590.875572,0.05592059,0.00065313,2.70265,0.728894,590.875572,0.0006732,107.492124,0.00115809,250.349279,15.312899,13.084182,322.000001
3.673014,78.349352,109.55,476.087233,1.784985,362.0025,55.305,1.477583,1.799996,1.7025,1.760821,2,84.494,1.760914,0.376992,1855,1,1.350759,6.90975,4.124211,1,9.9094047e-05,71.999927,11.061986,2.06669,2.015616,1.323386,1660,0.980958,0.024,717.975,7.164981,7.1623,3433.595416,567.236443,1,25.75,99.6285,23.236268,178.025,6.713017,51.325,119.860332,16.5839,14.999495,29,0.900165,2.182758,0.81449,0.81449,2.94,0.81449,5.47,0.81449,50.395,9225,7.679752,209.206545,7.845038,24.519135,6.6648,95.344984,295.999382,14245.75,3.516685,0.81449,71.482242,1190,42105,124.879873,0.81449,135.588884,0.708488,105.85218283,103.43,69.65295,4139.5,443.350643,900,1212.119631,0.3037,0.833338,388.36,8735,1507.95,179.76,205.124262,15.29,1.405,9.56985,17.799139,3675,55.349462,1519.113217,2665.655623,8.093281,357,36.6,36.070658,15.399963,730.125348,19.900454,4.203007,61.125331,15.27,362,33.6,8.990738,115.195779,1.56705,0.385003,1,3.382658,3.39375,52.293,159.5,3.930793,6206.400773,3.640775,4.259497,106.063676,66.3675,915,3.75086,8.221401,13.670004,45.15,9.629131,1.387611,0.81449,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,515.755118,15.31,30.56,9.690222,3.50998,2.859692,2.318694,5.817764,6.77005,31.370226,2300.3,25.16,3684.903425,1,36.484442,9341.667442,248487.642241,13209.093981,23193.188775,116.52231,2.646263,590.469815,0.05570727,0.00065368,2.70265,0.728894,590.469815,0.00067295,107.418309,0.00115943,250.350747,15.26757,13.084182,322.000001
3.673014,78.349352,109.55,476.087233,1.784985,362.0025,55.305,1.477583,1.799996,1.7025,1.760821,2,84.494,1.760914,0.376992,1855,1,1.350759,6.90975,4.124211,1,9.9094047e-05,71.999927,11.061986,2.06669,2.015616,1.323386,1660,0.980958,0.024,717.975,7.164981,7.1623,3433.595416,567.236443,1,25.75,99.6285,23.236268,178.025,6.713017,51.325,119.860332,16.5839,14.999495,29,0.900165,2.182758,0.81449,0.81449,2.94,0.81449,5.47,0.81449,50.395,9225,7.679752,209.206545,7.845038,24.519135,6.6648,95.344984,295.999382,14245.75,3.516685,0.81449,71.482242,1190,42105,124.879873,0.81449,135.588884,0.708488,105.85218283,103.43,69.65295,4139.5,443.350643,900,1212.119631,0.3037,0.833338,388.36,8735,1507.95,179.76,205.124262,15.29,1.405,9.56985,17.799139,3675,55.349462,1519.113217,2665.655623,8.093281,357,36.6,36.070658,15.399963,730.125348,19.900454,4.203007,61.125331,15.27,362,33.6,8.990738,115.195779,1.56705,0.385003,1,3.382658,3.39375,52.293,159.5,3.930793,6206.400773,3.640775,4.259497,106.063676,66.3675,915,3.75086,8.221401,13.670004,45.15,9.629131,1.387611,0.81449,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,515.755118,15.31,30.56,9.690222,3.50998,2.859692,2.318694,5.817764,6.77005,31.370226,2300.3,25.16,3684.903425,1,36.484442,9341.667442,248487.642241,13209.093981,23193.188775,116.52231,2.646263,590.469815,0.05570727,0.00065368,2.70265,0.728894,590.469815,0.00067295,107.418309,0.00115943,250.350747,15.26757,13.084182,322.000001
3.672965,78.349352,109.55,476.087233,1.784985,362.0025,55.485,1.478851,1.799996,1.7025,1.760821,2,84.494,1.76165,0.377026,1855,1,1.350702,6.90975,4.135393,1,9.8264198e-05,71.999927,11.061986,2.06669,2.015616,1.324269,1660,0.982596,0.024,720.8,7.16122,7.1598,3429.84,567.236443,1,25.75,99.6285,23.249033,178.025,6.717721,51.325,119.89,16.5643,14.999495,29,0.900773,2.182758,0.813753,0.813753,2.94,0.813753,5.47,0.813753,50.395,9225,7.679752,209.206545,7.84528,24.519135,6.669293,95.344984,296.379881,14246.7,3.51492,0.813753,71.4286,1190,42105,124.409891,0.813753,135.588884,0.708488,105.99366667,103.41,69.65295,4139.5,443.350643,900,1211.49,0.303774,0.833338,388.36,8735,1507.95,179.76,205.124262,15.29,1.405,9.5851,17.795266,3675,55.386356,1519.113217,2665.655623,8.093281,357,36.6,36.0725,15.399963,730.073689,19.921795,4.201417,61.125331,15.27,362,33.6,9.008317,115.195779,1.569726,0.385003,1,3.382312,3.39375,52.276,159.5,3.9316,6206.400773,3.640775,4.2625,106.080328,66.3848,915,3.7511,8.221401,13.669549,45.15,9.641281,1.388144,0.813753,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,515.790118,15.31,30.565153,9.690222,3.50998,2.857691,2.318694,5.812387,6.77005,31.374016,2299.2,25.16,3684.903425,1,36.4699,9341.667442,248487.642241,13209.093981,23207.986334,116.52231,2.646263,590.868085,0.05562516,0.00065237,2.70265,0.729029,590.868085,0.00067252,107.490762,0.00115809,250.350747,15.264705,13.084182,322.000001
3.672965,78.349352,109.55,476.087233,1.784985,362.0025,55.485,1.478851,1.799996,1.7025,1.760821,2,84.494,1.76165,0.377026,1855,1,1.350702,6.90975,4.135393,1,9.8264198e-05,71.999927,11.061986,2.06669,2.015616,1.324269,1660,0.982596,0.024,720.8,7.16122,7.1598,3429.84,567.236443,1,25.75,99.6285,23.249033,178.025,6.717721,51.325,119.89,16.5643,14.999495,29,0.900773,2.182758,0.813753,0.813753,2.94,0.813753,5.47,0.813753,50.395,9225,7.679752,209.206545,7.84528,24.519135,6.669293,95.344984,296.379881,14246.7,3.51492,0.813753,71.4286,1190,42105,124.409891,0.813753,135.588884,0.708488,105.99366667,103.41,69.65295,4139.5,443.350643,900,1211.49,0.303774,0.833338,388.36,8735,1507.95,179.76,205.124262,15.29,1.405,9.5851,17.795266,3675,55.386356,1519.113217,2665.655623,8.093281,357,36.6,36.0725,15.399963,730.073689,19.921795,4.201417,61.125331,15.27,362,33.6,9.008317,115.195779,1.569726,0.385003,1,3.382312,3.39375,52.276,159.5,3.9316,6206.400773,3.640775,4.2625,106.080328,66.3848,915,3.7511,8.221401,13.669549,45.15,9.641281,1.388144,0.813753,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,515.790118,15.31,30.565153,9.690222,3.50998,2.857691,2.318694,5.812387,6.77005,31.374016,2299.2,25.16,3684.903425,1,36.4699,9341.667442,248487.642241,13209.093981,23207.986334,116.52231,2.646263,590.868085,0.05562516,0.00065237,2.70265,0.729029,590.868085,0.00067252,107.490762,0.00115809,250.350747,15.264705,13.084182,322.000001
3.673158,78.349352,109.7,476.087233,1.784985,362.0025,55.59125,1.478973,1.799996,1.7025,1.760821,2,84.494,1.761869,0.377024,1855,1,1.350449,6.90975,4.167535,1,9.8441546e-05,71.999927,11.061986,2.06669,2.015616,1.32623,1660,0.981398,0.024,722.8,7.153513,7.1579,3442.25,567.236443,1,25.75,99.6285,23.278391,178.025,6.716621,51.325,119.9,16.572,14.999495,29.25,0.900732,2.182758,0.814682,0.814682,2.94,0.814682,5.47,0.814682,50.395,9225,7.679752,209.206545,7.846965,24.649985,6.6702,95.344984,296.676069,14251.35,3.519701,0.814682,71.402667,1190,42105,124.381971,0.814682,135.588884,0.708488,105.90366667,103.46,69.65295,4139.5,443.350643,900,1211.675,0.303757,0.833338,388.36,8735,1508.35,179.76,205.124262,15.29,1.405,9.5867,17.795266,3705,55.404563,1519.113217,2665.655623,8.093281,357,36.6,36.071454,15.399963,729.960381,19.982203,4.200976,61.125331,15.27,362,33.55,9.019646,115.195779,1.570535,0.385009,1,3.382444,3.3855,52.2405,159.5,3.939695,6206.400773,3.641779,4.263476,106.083011,66.505667,915,3.749353,8.22815,13.698,45.15,9.653785,1.388243,0.814682,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,515.935118,15.31,30.566,9.690222,3.50998,2.862616,2.318694,5.834283,6.77005,31.376244,2298.8,25.16,3684.903425,1,36.4699,9388,248487.642241,13209.093981,23207.986334,116.52231,2.646263,590.84175,0.05550168,0.00065079,2.70265,0.729029,590.84175,0.00067343,107.485971,0.00115809,250.350747,15.328766,13.084182,322.000001
3.673158,78.349352,109.7,476.087233,1.784985,362.0025,55.59125,1.478973,1.799996,1.7025,1.760821,2,84.494,1.761869,0.377024,1855,1,1.350449,6.90975,4.167535,1,9.8441546e-05,71.999927,11.061986,2.06669,2.015616,1.32623,1660,0.981398,0.024,722.8,7.153513,7.1579,3442.25,567.236443,1,25.75,99.6285,23.278391,178.025,6.716621,51.325,119.9,16.572,14.999495,29.25,0.900732,2.182758,0.814682,0.814682,2.94,0.814682,5.47,0.814682,50.395,9225,7.679752,209.206545,7.846965,24.649985,6.6702,95.344984,296.676069,14251.35,3.519701,0.814682,71.402667,1190,42105,124.381971,0.814682,135.588884,0.708488,105.90366667,103.46,69.65295,4139.5,443.350643,900,1211.675,0.303757,0.833338,388.36,8735,1508.35,179.76,205.124262,15.29,1.405,9.5867,17.795266,3705,55.404563,1519.113217,2665.655623,8.093281,357,36.6,36.071454,15.399963,729.960381,19.982203,4.200976,61.125331,15.27,362,33.55,9.019646,115.195779,1.570535,0.385009,1,3.382444,3.3855,52.2405,159.5,3.939695,6206.400773,3.641779,4.263476,106.083011,66.505667,915,3.749353,8.22815,13.698,45.15,9.653785,1.388243,0.814682,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,515.935118,15.31,30.566,9.690222,3.50998,2.862616,2.318694,5.834283,6.77005,31.376244,2298.8,25.16,3684.903425,1,36.4699,9388,248487.642241,13209.093981,23207.986334,116.52231,2.646263,590.84175,0.05550168,0.00065079,2.70265,0.729029,590.84175,0.00067343,107.485971,0.00115809,250.350747,15.328766,13.084182,322.000001
3.673281,78.349352,109.66,476.087233,1.784985,362.0025,55.762,1.479974,1.799996,1.7025,1.760821,2,84.494,1.762867,0.377094,1855,1,1.350492,6.90975,4.180695,1,9.8308866e-05,71.999927,11.061986,2.06669,2.015616,1.327455,1660,0.981538,0.024,722.1,7.164457,7.1622,3442.25,567.236443,1,25.75,99.6275,23.286655,178.025,6.721713,51.305,119.855,16.5515,14.999495,29.25,0.901391,2.182758,0.813838,0.813838,2.94,0.813838,5.47,0.813838,50.395,9225,7.679752,209.206545,7.84745,24.649985,6.6738,95.344984,297.011785,14252.737199,3.51962,0.813838,71.5365,1190,42105,124.299993,0.813838,135.588884,0.708488,105.808,103.46,69.65295,4139.5,443.350643,900,1212.89,0.303769,0.833338,388.36,8735,1508.35,179.76,205.124262,15.29,1.405,9.59145,17.795266,3705,55.404563,1519.113217,2665.655623,8.093281,357,36.6,36.067516,15.399963,729.970381,20.006975,4.2025,61.125331,15.27,362,33.55,9.024135,115.195779,1.571164,0.385022,1,3.38343,3.3948,52.27575,159.5,3.946625,6206.400773,3.641779,4.266636,106.132857,66.6295,915,3.750196,8.22815,13.73844,45.15,9.664374,1.389075,0.813838,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,514.075118,15.31,30.57,9.690222,3.50998,2.858749,2.318694,5.826695,6.77005,31.409502,2298.94606,25.16,3684.903425,1,36.509853,9388,248487.642241,13209.093981,23224.421187,116.52231,2.646263,591.273802,0.05508571,0.0006483,2.70265,0.729029,591.273802,0.00067297,107.56457,0.00115497,250.350747,15.332529,13.084,322.000001
3.673281,78.349352,109.66,476.087233,1.784985,362.0025,55.762,1.479974,1.799996,1.7025,1.760821,2,84.494,1.762867,0.377094,1855,1,1.350492,6.90975,4.180695,1,9.8308866e-05,71.999927,11.061986,2.06669,2.015616,1.327455,1660,0.981538,0.024,722.1,7.164457,7.1622,3442.25,567.236443,1,25.75,99.6275,23.286655,178.025,6.721713,51.305,119.855,16.5515,14.999495,29.25,0.901391,2.182758,0.813838,0.813838,2.94,0.813838,5.47,0.813838,50.395,9225,7.679752,209.206545,7.84745,24.649985,6.6738,95.344984,297.011785,14252.737199,3.51962,0.813838,71.5365,1190,42105,124.299993,0.813838,135.588884,0.708488,105.808,103.46,69.65295,4139.5,443.350643,900,1212.89,0.303769,0.833338,388.36,8735,1508.35,179.76,205.124262,15.29,1.405,9.59145,17.795266,3705,55.404563,1519.113217,2665.655623,8.093281,357,36.6,36.067516,15.399963,729.970381,20.006975,4.2025,61.125331,15.27,362,33.55,9.024135,115.195779,1.571164,0.385022,1,3.38343,3.3948,52.27575,159.5,3.946625,6206.400773,3.641779,4.266636,106.132857,66.6295,915,3.750196,8.22815,13.73844,45.15,9.664374,1.389075,0.813838,9300.499973,580,7.458,130.26,21560.79,22.28,8.750119,514.075118,15.31,30.57,9.690222,3.50998,2.858749,2.318694,5.826695,6.77005,31.409502,2298.94606,25.16,3684.903425,1,36.509853,9388,248487.642241,13209.093981,23224.421187,116.52231,2.646263,591.273802,0.05508571,0.0006483,2.70265,0.729029,591.273802,0.00067297,107.56457,0.00115497,250.350747,15.332529,13.084,322.000001
